,"National Assessment and Accreditation Council, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Colleges accredited by NAAC having valid accreditation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sr. No.,Name of the College,State,CGPA,Grade,Accreditation valid up to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5584,"SRIDEVI WOMEN'S ENGINEERING COLLEGE,Near New Wipro,
 Gopanpally,  Vattinagulapally,Hyderabad - 500075,Telangana (Re-assessment First Cycle)",Telangana,3.61,A++,13-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5585,"Government Degree College, Khairatabad, Hyderabad,GREATER HYDERABAD (M CORP.) (PART) - 500004,Telangana (Third Cycle)",Telangana,2.65,B+,13-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5586,"GOVERNMENT DEGREE COLLEGE, Shivalayam Road, Muralidhar colony, Hayathnagar,HYDERABAD - 501505,Telangana (First Cycle)",Telangana,2.37,B,13-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5587,"GOVERNMENT DEGREE COLLEGE,  
 SAMITHISINGARAM VILLAGE (GP)
 MANUGURU (M), BHADRADRI KOTHAGUDEM DISTRICT
 PINCODE  507117,
 TELANGANA STATE (First Cycle)",Telangana,2.23,B,20-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5588,"BABU JAGJIVAN RAM GOVERNMENT DEGREE COLLEGE, VITTALWADI, NARYANAGUDA, HYDERABAD - 500029,Telangana (Second Cycle)",Telangana,2.91,B++,20-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5589,"GOVERNMENT DEGREE COLLEGE,VILLAGE - PEDDACHINTA KUNTA, NARSAPUR, MEDAK DIST.,NARSAPUR - 502313,Telangana (First Cycle)",Telangana,1.85,C,20-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5590,"ANURAG ENGINEERING COLLEGE,ANANTHAGIRI (V and M), Kodad,Suryapet ( Dist.), - 508206,Telangana (First Cycle)",Telangana,3.26,A+,27-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5591,"GOVERNMENT DEGREE COLLEGE, PALONCHA,LAXMIDEVIPALLI, PALONCHA(POST), BHADRADRI DIST.,Paloncha,Telangana,507115 (Second Cycle)",Telangana,3.04,A,27-06-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5592,"Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Vignana Jyothi Nagar, Pragathi Nagar, Nizampet (S.O), Bachupally (M), Medchal,Hyderabad - 500090 (Second Cycle)",Telangana ,3.73,A++,15-08-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5593,"Chaitanya Institute of Technology and Science,H.No 5-11-43/D Kishanpura, Nayeemnagar Hanamkonda,Warangal Urban - 506001 (First Cycle)",Telangana ,2.88,B++,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5594,"K.G. Reddy College of Engineering and Technology,Chilkur Village, Moinabad Mandal, RR Dist.,Hyderabad - 501504 (First Cycle)",Telangana ,3.31,A+,07-02-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5595,"CMR Engineering College,Kandlakoya, Medchal ,Secunderabad - 501401 (First Cycle)",Telangana ,2.89,B++,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5596,"Samskruti College of Pharmacy,Kondapur(V), Ghatkesar(M), Medchal(Dist),Hyderabad - 501301 (First Cycle)",Telangana ,2.56,B+,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5597,"Aurora's Technological and Research Institute,Parvathapur Uppal ,Hyderabad - 500098 (First Cycle)",Telangana ,3.17,A,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5598,"Hyderabad Institute of Technology and Management,Gowdavelli (Village) Medchal (Mandal and District), Hyderabad - 501401 (First Cycle)",Telangana ,2.74,B+,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5599,"Government Degree College, Nirmal ,Nirmal-Mancherial Highway, Housing Board Colony,Nirmal - 504106 (Third Cycle)",Telangana ,2.18,B,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5600,"Raja Bahadur Venkat Rama Reddy Women's College,3-4-527, Narayanguda,Hyderabad - 500027 (Fourth Cycle)",Telangana ,2.91,B++,25-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5601,"S. R. GOVERNMENT ARTS AND SCIENCE COLLEGE,Prashanthi Nagar,
 Laxmidevipalli Mandal,
 Bhadradri, Kothagudem - 507101, Telangana (Third Cycle)",Telangana ,2.19,B,04-07-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5602,"JAYAMUKHI INSTITUTE OF TECHNOLOGICAL SCIENCES,Muqdumpuram(Village), Chennaraopet(Mandal), Narsampet, Warangal Rural-506332,Telangana (First Cycle)",Telangana ,3.15,A,04-07-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5603,"Ambedkar College, Unakoti, 799290 (First Cycle)",Tripura,1.52,C,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5604,"Dasaratha Deb Memorial College, Lalchera, Khowai – 799201 (First Cycle)",Tripura,2.4,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5605,"Government Degree College, Hauraha, Dharmanagar, North Tripura – 799250 (First Cycle)",Tripura,2.79,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5606,"Ramkrishna Mahavidyalaya, Unakoti, 799277 (Second Cycle)",Tripura,1.89,C,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5607,"Women's College, Agartala – 799001 (Second Cycle)",Tripura,2.61,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5608,"Government Degree College, Garadtila, Kamalpur, Dhalai – 799285 (First Cycle)",Tripura,2.24,B,22-01-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5609,"Maharaja Bir Bikram College, Agartala – 799004 (Second Cycle)",Tripura,2.55,B+,15-09-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5610,"Holy Cross College, Jubatara, Lembucherra, West Tripura, Agartala – 799210 (First Cycle)",Tripura,3.14,A,11-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5611,Bir Bikram Memorial College First Cycle),Tripura,1.91,C,02-07-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5612,"GOVERNMENT DEGREE COLLEGE, TELIAMURA,Khasiamangal
 Teliamura 
 Khowai District,TELIAMURA,Tripura,799205 (First Cycle)",Tripura,1.79,C,14-11-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5613,"SWAMI VIVEKANANDA MAHAVIDYALAYA,Mohanpur,Tripura,799210 (First Cycle)",Tripura,2.06,B,07-01-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5614,"Netaji Subhash Mahavidyalaya, Gomati Dist, 799120 (First Cycle)",Tripura,2.02,B,02-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5615,"AMBEDKAR COLLEGE, Village - Laldahar Post - Fatikroy Dist-Unakoti,Kumarghat,Tripura,799290 (Second Cycle)",Tripura,2.69,B+,28-02-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5616,"GOVERNMENT DEGREE COLLEGE KHUMULWNG,Government Degree College, Khumulwng, TTAADC Headquarter, Jirania, West Tripura-799045,Khumulwng,Tripura,799045 (First Cycle)",Tripura,2.07,B,27-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5617,"GOVT. DEGREE COLLEGE GANDACHERRA,Maskumbir, Gandacherra, Dhalai,Gandacherra,Tripura,799284 (First Cycle)",Tripura,2.15,B,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5618,"ADWAITA MALLA BARMAN SMRITI MAHAVIDYALAYA,KAWAMARAGHAT, AMARPUR, GOMATI, TRIPURA,Amarpur,Tripura,799101 (First Cycle)",Tripura,2.08,B,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5619,"GOVERNMENT DEGREE COLLEGE, SANTIRBAZAR, SOUTH TRIPURA,Govt. Degree College, Santirbazar,Santirbazar,Tripura,799144 (First Cycle)",Tripura,2.72,B+,10-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5620,"MICHAEL MADHUSUDAN DUTTA COLLEGE,Sabroom, South Tripura,Sabrrom , 799145 (First Cycle)",Tripura ,1.72,C,27-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5621,"RABINDRANATH THAKUR MAHAVIDYALAYA,Village - Harishnagar P.O. Bishalgarh Bishalgarh, Sepahijala, Tripura, Bishalgarh , 799102 (First Cycle)",Tripura ,2.15,B,30-04-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5622,"GOVERNMENT DEGREE COLLEGE, KANCHANPUR,Suknacherra, North Tripura,Kanchanpur,Tripura,799270 (First Cycle)",Tripura ,1.85,C,13-06-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5623,"KABI NAZRUL MAHAVIDYALAYA,Kabi Nazrul Mahavidyalaya
 Madhuban, Sonamura
 Sepahijala District
 Tripura, Pin 799131(First Cycle)",Tripura ,2.07,B,13-06-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5624,"A. K. (P.G.) College, Shikohabad, Firozabad – 283141 (Second Cycle) ",Uttar Pradesh,1.7,C,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5625,"ABES Engineering College, Ghaziabad – 201009  (First Cycle)",Uttar Pradesh,2.75,B,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5626,"Army Institute of Education, Greater Noida – 201306 (First Cycle)",Uttar Pradesh,2.85,B,28-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5627,"Army Institute of Management & Technology, Greater Noida, Gautam Budh Nagar, 201306 (First Cycle)",Uttar Pradesh,2.92,B,24-06-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5628,"Arya Kanya Degree College, Hardoi – 241001 (First Cycle)",Uttar Pradesh,1.52,C,16-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5629,"Arya Kanya Degree College, Mutthiganj,Allahabad – 211003 (Second Cycle)",Uttar Pradesh,2.18,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5630,"Bipin Bihari College, Jhansi – 284001 (First Cycle)",Uttar Pradesh,2.53,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5631,"C. M. P. Degree College, Allahabad – 211002 (Second Cycle)",Uttar Pradesh,2.75,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5632,"Department of Teacher Education, R.K. College of Systems & Management, Firozabad, 283203 (First Cycle)",Uttar Pradesh,1.88,C,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5633,"Department of Teacher Education, Shri Dronacharya Degree College, Dist. Gautam Budh Nagar, 203201 (First Cycle)",Uttar Pradesh,2.13,B,10-05-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5634,"Digambar Jain College, Baraut – 250611 (First Cycle)",Uttar Pradesh,2.5,B,28-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5635,"Dr. MPS Memorial College of Business Studies, Sikandra, Agra, 282007 (First Cycle)",Uttar Pradesh,2.02,B,24-06-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5636,"Gagan College of Management and Technology, Aligarh – 202001 (First Cycle)",Uttar Pradesh,2.4,B,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5637,"Gochar Mahavidyalaya, Rampur Maniharan, Saharanpur – 247451 (First Cycle)",Uttar Pradesh,2.18,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5638,"Government Women's Post Graduate College, Banda – 210001 (Second Cycle)",Uttar Pradesh,2.27,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5639,"Hamidia Girls' Degree College, Allahabad, 211003 (Second Cycle)",Uttar Pradesh,2.14,B,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5640,"Har Sahai PG College, Kanpur – 208012 (First Cycle)",Uttar Pradesh,2.2,B,24-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5641,"Hindustan Institute of Management and Computer Studies, Mathura – 281122 (First Cycle)",Uttar Pradesh,2.65,B,28-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5642,"Hiralal Ramniwas Post Graduate College, Sant Kabir Nagar – 272175  (Second Cycle) ",Uttar Pradesh,2.82,B,16-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5643,"I. T. S. Engineering College, Greater Noida - 201308   (First Cycle)",Uttar Pradesh,2.65,B,13-09-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5644,"Institute of Management Studies, Noida, 201303 (First Cycle)",Uttar Pradesh,3.03,A,24-06-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5645,"Institute of Management Studies, C-238, B. S. Road, Lal Quan, Ghaziabad – 201009 (First Cycle)",Uttar Pradesh,3.01,A,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5646,"Institute of Management Studies, NH-24, Adhyatmik Nagar, Dasna, Ghaziabad – 201015 (First Cycle)",Uttar Pradesh,1.85,C,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5647,"Institute of Teacher Education, Dist. Ghaziabad, 201201 (Second Cycle)",Uttar Pradesh,2.09,B,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5648,"Institute of Technology and Science, Mohan Nagar, Ghaziabad – 201007 (First Cycle)",Uttar Pradesh,3.04,A,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5649,"Ismail National Mahila P.G. College, Meerut – 250001 (Second Cycle)",Uttar Pradesh,3.04,A,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5650,"Janta College, Bakewar, Etawah – 206124 (Second Cycle)",Uttar Pradesh,2.54,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5651,"Kulbhaskar Ashram P. G. College, Allahabad – 211001 (Second Cycle)",Uttar Pradesh,3.07,A,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5652,"Kutir Post Graduate College, Jaunpur – 222146 (First Cycle)",Uttar Pradesh,2.66,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5653,"Lajpat Rai College, Sahibabad, Ghaziabad – 201005 (Second Cycle)",Uttar Pradesh,2.34,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5654,"M. S. College, Saharanpur, 247001 (First Cycle)",Uttar Pradesh,2.82,B,24-06-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5655,"Mahamati Prannath Mahavidyalaya, Mau, Chitrakoot – 210209 (First Cycle)",Uttar Pradesh,2.3,B,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5656,"Mahanand Mission Harijan College, Ghaziabad, 201009 (Second Cycle)",Uttar Pradesh,2.62,B,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5657,"Maharaja Harishchandra Degree College,Lajpat Nagar, Moradabad, 244001 (First Cycle)",Uttar Pradesh,1.68,C,24-06-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5658,"Maharana Pratap P. G. College, Jungle Dhusan, Gorakhpur – 273014 (First Cycle)",Uttar Pradesh,2.14,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5659,"Neelkant Vidyapeeth, Modipuram, Meerut – 250110 (First Cycle)",Uttar Pradesh,2.05,B,13-09-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5660,"Nehru Memorial Shiv Narain Dass PG College, Budaun – 243601 (First Cycle)",Uttar Pradesh,2.17,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5661,"Netaji Subhash Chandra Bose Government Girls Post Graduate College, Lucknow, 226020 (Second Cycle)",Uttar Pradesh,2.35,B,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5662,"New Adarsh Institute of Education, Loni, Ghaziabad – 201102 (Second Cycle)",Uttar Pradesh,2.38,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5663,"Panchavati Institute of Education and Technology, Partapur, Meerut – 250005 (First Cycle)",Uttar Pradesh,2.45,B,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5664,"Post Graduate College, Ravindrapuri, Ghazipur – 233002 (Second Cycle)",Uttar Pradesh,2.32,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5665,"Pt. D. D. U. Government Degree College, Palahipatti, Varanasi – 221208 (First Cycle)",Uttar Pradesh,1.66,C,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5666,"Raja Harpal Singh Mahavidyalaya, Jaunpur, 222175 (First Cycle)",Uttar Pradesh,2.45,B,30-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5667,"Raja Sri Krishna Dutt Post Graduate College, Jaunpur – 222001 (First Cycle)",Uttar Pradesh,1.77,C,18-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5668,"Rajarshi Tandon Mahila Mahavidyalaya, Allahabad – 211003 (Second Cycle)",Uttar Pradesh,2.38,B,14-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5669,"Rajat Girls Degree College, Lucknow – 226028 (First Cycle)",Uttar Pradesh,3.12,A,18-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
